Date,Open,High,Low,Close,Adj Close,Volume
2001-07-06,121.309998,121.489998,119.050003,119.050003,78.972572,11665900
2001-07-09,119.489998,120.540001,119.199997,119.699997,79.403770,8339300
2001-07-10,120.290001,120.639999,118.209999,118.260002,78.448524,8630700
2001-07-11,118.099998,118.889999,117.089996,118.379997,78.528137,15328600
2001-07-12,119.500000,121.470001,119.309998,121.190002,80.392181,12002800
2001-07-13,120.839996,122.320000,120.620003,122.239998,81.088699,10433800
2001-07-16,121.769997,122.279999,120.290001,120.709999,80.073776,6915300
2001-07-17,120.199997,121.949997,119.830002,121.839996,80.823357,7469800
2001-07-18,120.559998,121.639999,120.059998,121.010002,80.272758,7709300
2001-07-19,122.180000,122.980003,120.760002,122.070000,80.975929,10082900
2001-07-20,121.150002,121.940002,120.919998,121.339996,80.491669,6705800
2001-07-23,121.800003,121.879997,118.949997,118.949997,78.906258,8065200
2001-07-24,119.000000,119.199997,116.750000,117.800003,78.143417,12269000
2001-07-25,117.919998,119.480003,117.459999,119.099998,79.005753,12088500
2001-07-26,119.059998,120.849998,118.559998,120.349998,79.834923,12898200
2001-07-27,120.830002,121.349998,119.910004,120.809998,80.140114,8478800
2001-07-30,121.190002,121.349998,120.300003,120.849998,80.166603,8547700
2001-07-31,121.000000,122.680000,120.800003,121.349998,80.498268,11918100
2001-08-01,121.970001,122.699997,121.550003,122.110001,81.002472,11940800
2001-08-02,123.230003,123.250000,121.889999,122.610001,81.334137,11070100
2001-08-03,122.360001,122.360001,120.900002,121.940002,80.889687,10816300
2001-08-06,121.349998,121.510002,120.099998,120.300003,79.801796,8550100
2001-08-07,120.269997,121.199997,119.910004,120.769997,80.113586,8865100
2001-08-08,120.120003,121.160004,118.430000,118.529999,78.627663,15183800
2001-08-09,118.699997,118.970001,117.860001,118.879997,78.859825,14118500
2001-08-10,118.800003,119.839996,117.339996,119.290001,79.131790,11173300
2001-08-13,119.599998,119.849998,118.809998,119.320000,79.151680,7431600
2001-08-14,120.139999,120.349998,118.800003,119.269997,79.118538,13178100
2001-08-15,119.230003,119.610001,118.080002,118.239998,78.435265,8520600
2001-08-16,117.800003,118.750000,117.000000,118.650002,78.707253,10734700
2001-08-17,117.650002,117.870003,116.010002,116.750000,77.446884,11604600
2001-08-20,116.800003,117.900002,116.550003,117.830002,78.163292,10417400
2001-08-21,117.800003,118.540001,115.800003,115.820000,76.829964,14480800
2001-08-22,116.750000,117.430000,115.779999,117.019997,77.625969,11752300
2001-08-23,116.959999,117.519997,116.489998,116.599998,77.347351,8744100
2001-08-24,117.209999,119.129997,116.739998,119.019997,78.952690,11687700
2001-08-27,118.970001,119.199997,118.260002,118.309998,78.481712,7425100
2001-08-28,118.279999,118.489998,116.580002,116.580002,77.334099,12046600
2001-08-29,117.129997,117.180000,115.169998,115.540001,76.644203,16180000
2001-08-30,114.849998,115.739998,112.040001,113.320000,75.171539,17692600
2001-08-31,113.400002,114.769997,113.129997,114.150002,75.722137,15985400
2001-09-04,113.849998,116.169998,113.370003,113.419998,75.237915,24473400
2001-09-05,113.699997,114.190002,111.949997,113.699997,75.423630,21477100
2001-09-06,112.650002,113.300003,110.769997,110.769997,73.479996,21653000
2001-09-07,110.019997,111.250000,108.629997,108.720001,72.120110,33133900
2001-09-10,107.699997,110.349998,107.699997,110.050003,73.002365,23408700
2001-09-17,101.000000,106.400002,100.000000,104.300003,69.188118,32388700
2001-09-18,104.330002,105.300003,103.360001,104.050003,69.022194,22029200
2001-09-19,104.099998,104.500000,98.559998,101.949997,67.629196,42771800
2001-09-20,100.400002,101.809998,98.559998,98.709999,65.479942,36210900
2001-09-21,94.279999,98.989998,93.800003,97.279999,64.773491,49782100
2001-09-24,99.720001,101.160004,99.059998,100.699997,67.050613,25549600
2001-09-25,100.750000,102.000000,99.900002,101.750000,67.749786,25466200
2001-09-26,102.349998,102.400002,100.430000,101.389999,67.510063,18587500
2001-09-27,101.250000,102.290001,100.000000,102.269997,68.096008,20536800
2001-09-28,102.980003,109.620003,102.500000,104.440002,69.540939,21687200
2001-10-01,103.900002,104.320000,102.830002,104.269997,69.427734,20457400
2001-10-02,104.000000,105.580002,103.650002,105.580002,70.299973,19833100
2001-10-03,104.599998,107.879997,104.349998,107.349998,71.478493,32045800
2001-10-04,108.290001,108.970001,106.750000,107.440002,71.538460,32674100
2001-10-05,107.250000,107.620003,105.519997,107.230003,71.398613,29796100
2001-10-08,106.269997,107.300003,105.870003,106.529999,70.932526,12970300
2001-10-09,106.610001,106.750000,105.599998,105.959999,70.553009,15976300
2001-10-10,105.800003,108.550003,105.519997,108.320000,72.124397,19987400
2001-10-11,108.949997,110.300003,108.949997,110.000000,73.243034,23006300
2001-10-12,109.150002,109.889999,107.300003,109.500000,72.910072,31360500
2001-10-15,108.629997,109.449997,108.059998,109.300003,72.776924,16873000
2001-10-16,109.800003,110.610001,108.949997,109.989998,73.236359,15877100
2001-10-17,111.070000,111.150002,107.650002,107.650002,71.678253,28542300
2001-10-18,107.820000,108.160004,106.750000,107.419998,71.525108,16510000
2001-10-19,107.000000,107.910004,106.010002,107.349998,71.478493,21912500
2001-10-22,107.300003,109.570000,107.209999,109.470001,72.890099,17540600
2001-10-23,109.959999,110.279999,108.379997,108.910004,72.517235,22062500
2001-10-24,108.980003,109.449997,108.220001,108.620003,72.324135,16065200
2001-10-25,107.449997,110.599998,106.739998,110.570000,73.622551,27467900
2001-10-26,109.949997,111.790001,109.669998,110.320000,73.456093,18623300
2001-10-29,110.160004,110.550003,107.449997,107.449997,71.545120,18727500
2001-10-30,107.349998,107.699997,105.559998,106.160004,70.686150,26178600
2001-10-31,106.900002,107.860001,105.800003,105.800003,70.446487,28124200
2001-11-01,106.599998,109.010002,105.699997,108.510002,72.250900,29806800
2001-11-02,108.440002,109.379997,107.870003,109.250000,72.743645,17575900
2001-11-05,110.120003,111.089996,109.949997,110.680000,73.695763,15929500
2001-11-06,110.349998,112.480003,109.849998,112.400002,74.841003,23245800
2001-11-07,111.769997,113.120003,111.639999,112.250000,74.741150,19716000
2001-11-08,112.870003,114.080002,111.900002,112.599998,74.974228,22563500
2001-11-09,112.250000,112.959999,111.440002,112.720001,75.054146,15895800
2001-11-12,111.000000,112.650002,110.000000,112.029999,74.594681,26068800
2001-11-13,113.440002,114.550003,113.180000,114.550003,76.272621,15296200
2001-11-14,115.169998,115.400002,113.709999,114.660004,76.345871,17571300
2001-11-15,114.370003,115.180000,113.930000,114.870003,76.485664,19470200
2001-11-16,115.080002,115.099998,113.400002,114.360001,76.146111,18134900
2001-11-19,114.919998,115.849998,114.449997,115.769997,77.084923,13625400
2001-11-20,115.370003,115.800003,114.639999,114.800003,76.439072,16209700
2001-11-21,114.500000,114.669998,113.510002,114.040001,75.933006,11470200
2001-11-23,114.040001,115.750000,114.000000,115.680000,77.025009,6717100
2001-11-26,115.750000,116.339996,115.070000,115.930000,77.191498,13726000
2001-11-27,115.620003,116.900002,114.089996,115.430000,76.858536,19261400
2001-11-28,114.739998,115.169998,113.250000,113.339996,75.466934,20195500
2001-11-29,113.660004,114.919998,113.000000,114.870003,76.485664,16354700
2001-11-30,114.400002,114.910004,114.019997,114.050003,75.939697,13680300
2001-12-03,113.650002,114.080002,113.010002,113.370003,75.486893,15220400
2001-12-04,113.919998,115.300003,113.349998,115.290001,76.765327,17239900
2001-12-05,115.610001,118.000000,115.559998,117.400002,78.170265,25204000
2001-12-06,117.339996,117.940002,116.930000,117.339996,78.130302,17972900
2001-12-07,116.900002,117.089996,115.699997,116.559998,77.610970,18857800
2001-12-10,115.849998,116.389999,114.349998,114.379997,76.159416,13862700
2001-12-11,114.900002,115.720001,113.900002,114.150002,76.006264,20833300
2001-12-12,114.550003,114.779999,113.110001,114.279999,76.092812,16171500
2001-12-13,113.449997,113.699997,112.040001,112.059998,74.614662,19026700
2001-12-14,112.330002,113.489998,112.000000,113.129997,75.327095,16721900
2001-12-17,112.989998,114.360001,112.900002,114.300003,76.106133,13925900
2001-12-18,114.629997,115.150002,114.339996,114.980003,76.558907,13663700
2001-12-19,114.089996,115.919998,114.000000,115.790001,77.098244,20143400
2001-12-20,115.500000,115.800003,114.550003,114.650002,76.339203,14867900
2001-12-21,115.029999,115.070000,114.199997,114.949997,76.802216,14037700
2001-12-24,114.830002,115.040001,114.610001,114.730003,76.655205,5728800
2001-12-26,114.650002,116.209999,114.650002,115.360001,77.076149,10304800
2001-12-27,115.300003,116.080002,115.250000,116.059998,77.543846,9407300
2001-12-28,116.290001,116.750000,115.919998,116.000000,77.503738,10593800
2001-12-31,116.150002,116.389999,114.230003,114.300003,76.367905,14619500
2002-01-02,115.110001,115.750000,113.809998,115.529999,77.189720,18651900
2002-01-03,115.650002,116.949997,115.540001,116.839996,78.065018,15743000
2002-01-04,117.169998,117.980003,116.550003,117.620003,78.586143,20140700
2002-01-07,117.699997,117.989998,116.559998,116.790001,78.031609,13106500
2002-01-08,116.790001,117.059998,115.970001,116.519997,77.851158,12683700
2002-01-09,116.680000,117.779999,115.339996,115.570000,77.216461,16610300
2002-01-10,115.690002,116.349998,115.300003,116.080002,77.557205,12823400
2002-01-11,116.209999,116.279999,114.699997,114.940002,76.795547,13708400
2002-01-14,114.650002,114.839996,113.959999,114.220001,76.314445,12301100
2002-01-15,114.550003,115.389999,113.900002,115.150002,76.935844,20219900
2002-01-16,114.300003,114.400002,112.690002,112.820000,75.379082,17067000
2002-01-17,113.760002,114.239998,113.400002,113.669998,75.946968,17283400
2002-01-18,113.000000,113.849998,112.669998,113.150002,75.599571,17028000
2002-01-22,113.750000,113.930000,112.019997,112.370003,75.078438,11689300
2002-01-23,112.629997,113.550003,112.019997,113.230003,75.653015,12438900
2002-01-24,113.639999,114.250000,113.320000,113.580002,75.886841,12142800
2002-01-25,113.120003,114.180000,113.040001,113.550003,75.866791,12810700
2002-01-28,113.900002,114.190002,112.919998,113.860001,76.073914,10589200
2002-01-29,113.849998,114.129997,110.050003,110.279999,73.681999,27720800
2002-01-30,110.389999,113.389999,108.400002,111.870003,74.744370,34711800
2002-01-31,112.150002,113.300003,111.620003,113.180000,75.619621,19909200
2002-02-01,113.089996,113.300003,112.169998,112.650002,75.265480,15838500
2002-02-04,112.230003,112.230003,109.440002,109.849998,73.394714,24243400
2002-02-05,109.400002,110.489998,108.529999,109.169998,72.940361,33614000
2002-02-06,109.650002,109.739998,108.059998,108.699997,72.626358,29486000
2002-02-07,108.720001,109.860001,108.000000,108.019997,72.171997,23445400
2002-02-08,108.629997,110.750000,108.300003,110.089996,73.555077,19277800
2002-02-11,110.050003,111.639999,109.820000,111.440002,74.457054,18792400
2002-02-12,110.959999,111.709999,110.029999,111.089996,74.223206,13942500
2002-02-13,111.480003,112.540001,111.349998,112.269997,75.011589,16781100
2002-02-14,112.510002,112.970001,111.589996,112.059998,74.871300,20453800
2002-02-15,112.150002,112.239998,110.709999,110.889999,74.089584,18366800
2002-02-19,110.150002,110.290001,108.610001,108.760002,72.666420,15988100
2002-02-20,109.050003,110.589996,107.820000,110.589996,73.889153,29242800
2002-02-21,109.930000,110.629997,108.260002,108.300003,72.359100,26288600
2002-02-22,108.349998,109.940002,107.870003,109.639999,73.254402,26572900
2002-02-25,109.739998,111.809998,109.699997,111.449997,74.463715,17458700
2002-02-26,111.599998,112.040001,110.570000,111.220001,74.310089,22346500
2002-02-27,111.959999,112.860001,110.650002,111.650002,74.597397,28597900
2002-02-28,111.830002,112.750000,111.029999,111.150002,74.263321,23755400
2002-03-01,111.720001,113.849998,111.510002,113.739998,75.993744,26273600
2002-03-04,113.900002,115.989998,113.650002,115.750000,77.336700,27184600
2002-03-05,115.330002,116.400002,114.970001,115.379997,77.089493,22718900
2002-03-06,115.099998,117.150002,115.070000,116.750000,78.004860,20143200
2002-03-07,117.360001,117.500000,115.570000,116.500000,77.837814,19330800
2002-03-08,117.379997,117.900002,116.480003,116.989998,78.165237,19930100
2002-03-11,116.889999,117.900002,116.430000,117.239998,78.332230,15621800
2002-03-12,116.099998,117.250000,115.940002,117.169998,78.285461,17153600
2002-03-13,116.629997,116.750000,115.639999,116.040001,77.530479,17175300
2002-03-14,116.040001,116.430000,115.629997,115.879997,77.423569,11168100
2002-03-15,115.970001,116.949997,115.900002,116.650002,78.161301,21220100
2002-03-18,117.099998,117.559998,116.099998,116.669998,78.174698,17548900
2002-03-19,117.300003,117.739998,116.820000,117.449997,78.697350,17912000
2002-03-20,116.500000,116.580002,115.190002,115.239998,77.216522,17114500
2002-03-21,115.300003,115.900002,114.120003,115.290001,77.250023,25846800
2002-03-22,115.500000,115.940002,114.699997,115.040001,77.082512,15235400
2002-03-25,115.089996,115.360001,113.300003,113.610001,76.124344,17499600
2002-03-26,113.519997,115.019997,113.470001,114.269997,76.566589,19947600
2002-03-27,114.029999,115.010002,113.760002,114.570000,76.767586,19020300
2002-03-28,114.970001,115.769997,114.500000,114.519997,76.734077,17532900
2002-04-01,114.230003,115.099998,113.500000,114.570000,76.767586,17711000
2002-04-02,113.980003,114.949997,113.769997,113.940002,76.345459,15669500
2002-04-03,114.010002,114.209999,112.160004,113.139999,75.809441,25658500
2002-04-04,112.599998,113.400002,112.230003,112.669998,75.494492,23549000
2002-04-05,113.190002,113.629997,112.180000,112.690002,75.507904,19404900
2002-04-08,111.320000,113.029999,111.230003,112.930000,75.668716,16470100
2002-04-09,113.180000,113.180000,111.930000,112.139999,75.139381,15122700
2002-04-10,112.099998,113.540001,112.089996,113.410004,75.990356,17199300
2002-04-11,112.889999,113.050003,110.500000,110.589996,74.100784,25453700
2002-04-12,111.019997,111.650002,110.040001,111.419998,74.656952,14950600
2002-04-15,111.620003,111.860001,110.199997,110.570000,74.087395,17394900
2002-04-16,111.699997,113.320000,111.669998,113.199997,75.849632,15040900
2002-04-17,113.389999,113.669998,112.599998,112.959999,75.688820,12920100
2002-04-18,112.900002,113.459999,111.150002,112.470001,75.360481,25204800
2002-04-19,113.199997,113.239998,112.559998,112.879997,75.635201,10499200
2002-04-22,112.379997,112.430000,110.839996,111.000000,74.375534,13922900
2002-04-23,111.089996,111.480003,110.169998,110.519997,74.053879,16967000
2002-04-24,110.559998,111.809998,109.400002,109.410004,73.310158,18902700
2002-04-25,109.209999,109.739998,108.720001,109.470001,73.350342,25451500
2002-04-26,109.790001,110.010002,107.290001,107.389999,71.956612,19769800
2002-04-29,107.930000,108.260002,106.629997,106.860001,71.601501,17724400
2002-04-30,107.019997,108.639999,106.639999,107.860001,72.271584,19473500
2002-05-01,107.970001,109.250000,106.800003,109.180000,73.155998,24575600
2002-05-02,109.099998,109.910004,107.779999,108.760002,72.874611,15666800
2002-05-03,108.599998,108.760002,107.199997,107.580002,72.083931,18185500
2002-05-06,107.639999,107.989998,105.309998,105.470001,70.670143,23630400
2002-05-07,106.099998,106.320000,104.900002,105.099998,70.422241,21910000
2002-05-08,107.050003,109.360001,106.790001,109.010002,73.042130,27917400
2002-05-09,108.650002,109.099998,107.580002,107.750000,72.197845,18085600
2002-05-10,107.970001,108.050003,105.599998,105.720001,70.837631,18958900
2002-05-13,106.220001,107.949997,105.790001,107.870003,72.278275,14677700
2002-05-14,109.620003,110.370003,109.000000,110.220001,73.852882,34201200
2002-05-15,109.500000,110.910004,109.290001,109.790001,73.564774,29535300
2002-05-16,109.699997,110.480003,109.330002,110.360001,73.946686,28092000
2002-05-17,110.660004,111.250000,110.099998,110.900002,74.308510,27823700
2002-05-20,110.639999,110.690002,109.489998,109.699997,73.504463,13833800
2002-05-21,110.110001,110.480003,108.320000,108.699997,72.834419,16877200
2002-05-22,108.220001,109.120003,108.000000,108.940002,72.995216,15844200
2002-05-23,109.260002,110.360001,108.480003,110.099998,73.772453,13879800
2002-05-24,109.980003,110.199997,108.610001,108.690002,72.827728,11877000
2002-05-28,109.050003,109.129997,107.449997,108.099998,72.432365,24236900
2002-05-29,107.620003,108.019997,107.129997,107.300003,71.896332,14773300
2002-05-30,106.550003,107.510002,105.900002,107.000000,71.695297,18217900
2002-05-31,107.400002,108.559998,106.849998,107.220001,71.842743,19826300
2002-06-03,107.089996,107.599998,104.129997,104.370003,69.933105,26056300
2002-06-04,104.150002,105.199997,103.550003,104.629997,70.107285,25856200
2002-06-05,104.949997,105.669998,104.349998,105.610001,70.763954,19695900
2002-06-06,105.540001,105.599998,103.150002,103.459999,69.323364,22998500
2002-06-07,101.779999,103.919998,101.720001,103.339996,69.242920,24011600
2002-06-10,103.239998,104.459999,103.019997,103.739998,69.510948,18759900
2002-06-11,104.129997,104.540001,101.730003,101.959999,68.318253,19990700
2002-06-12,101.709999,102.809998,100.779999,102.580002,68.733704,31266000
2002-06-13,102.129997,103.000000,101.339996,101.550003,68.043564,21043900
2002-06-14,100.309998,101.559998,98.500000,101.400002,67.943001,39267500
2002-06-17,101.919998,104.339996,101.849998,104.120003,69.765556,17647200
2002-06-18,103.739998,105.029999,103.629997,104.970001,70.335136,21628500
2002-06-19,103.500000,104.430000,102.239998,102.519997,68.693481,21540700
2002-06-20,102.260002,103.050003,100.959999,101.209999,67.815750,25691000
2002-06-21,100.470001,100.930000,98.680000,99.279999,66.755333,31190700
2002-06-24,98.610001,100.690002,97.250000,99.800003,67.104996,37169700
2002-06-25,100.300003,100.889999,97.540001,97.559998,65.598862,33355000
2002-06-26,95.199997,98.150002,95.190002,97.720001,65.706421,37913600
2002-06-27,98.500000,99.489998,96.570000,99.430000,66.856194,31616400
2002-06-28,99.239998,100.500000,98.879997,98.959999,66.540215,28184200
2002-07-01,99.180000,99.800003,96.889999,97.029999,65.242462,20270200
2002-07-02,96.860001,97.199997,94.769997,94.970001,63.857361,34213900
2002-07-03,94.620003,95.839996,93.720001,95.510002,64.220459,30565800
2002-07-05,96.779999,99.529999,96.660004,99.309998,66.775536,19013500
2002-07-08,98.980003,99.699997,97.559998,98.070000,65.941772,19118600
2002-07-09,97.730003,98.339996,95.010002,95.599998,64.280960,28620400
2002-07-10,96.000000,96.070000,92.040001,92.120003,61.941021,50522500
2002-07-11,91.760002,93.349998,90.320000,92.870003,62.445332,59476500
2002-07-12,93.330002,93.889999,91.519997,91.849998,61.759438,39018600
2002-07-15,91.639999,92.400002,87.889999,92.339996,62.088947,77317200
2002-07-16,91.120003,92.379997,89.870003,90.559998,60.892071,53282400
2002-07-17,92.459999,93.300003,89.750000,90.739998,61.013100,48880600
2002-07-18,90.699997,91.099998,87.750000,87.800003,59.036274,32656700
2002-07-19,86.760002,87.550003,84.300003,84.709999,56.958584,77572600
2002-07-22,84.099998,85.910004,81.449997,82.199997,55.270859,78134000
2002-07-23,82.550003,83.239998,79.750000,79.949997,53.757973,74484100
2002-07-24,78.129997,85.120003,77.680000,84.720001,56.965294,107022800
2002-07-25,84.269997,85.849998,81.599998,84.000000,56.481182,87176600
2002-07-26,84.650002,85.930000,83.800003,85.599998,57.556999,41206800
2002-07-29,87.500000,90.339996,87.300003,89.769997,60.360882,53492900
2002-07-30,89.320000,91.400002,88.720001,90.940002,61.147572,47532200
2002-07-31,90.489998,91.550003,89.250000,91.160004,61.295528,44669900
2002-08-01,90.879997,91.349998,88.330002,88.779999,59.695229,66571900
2002-08-02,88.500000,88.910004,85.620003,86.790001,58.357140,51772900
2002-08-05,86.489998,86.930000,83.550003,83.769997,56.326508,47191300
2002-08-06,85.230003,87.900002,85.110001,86.589996,58.222691,64730000
2002-08-07,87.870003,88.500000,85.769997,88.099998,59.237995,43289400
2002-08-08,88.419998,91.099998,87.800003,90.949997,61.154285,48339800
2002-08-09,90.099998,91.940002,89.349998,91.290001,61.382908,41879200
2002-08-12,89.989998,91.269997,89.550003,90.620003,60.932430,25841700
2002-08-13,90.150002,91.660004,88.650002,88.970001,59.822971,49690500
2002-08-14,89.019997,92.629997,88.019997,92.220001,62.008263,57423600
2002-08-15,92.839996,93.989998,92.199997,93.500000,62.868896,45551500
2002-08-16,92.820000,94.080002,92.000000,93.220001,62.680668,36517300
2002-08-19,93.459999,95.750000,93.099998,95.400002,64.146446,33669900
2002-08-20,94.820000,95.400002,93.620003,94.389999,63.467323,30508300
2002-08-21,95.059998,95.779999,93.570000,95.750000,64.381821,39628900
2002-08-22,95.489998,97.150002,95.070000,96.680000,65.007149,38399800
2002-08-23,96.010002,96.150002,94.150002,94.599998,63.608547,33716400
2002-08-26,94.910004,95.639999,93.500000,95.260002,64.052353,33830100
2002-08-27,95.699997,96.250000,93.500000,94.160004,63.312702,35335700
2002-08-28,93.279999,93.489998,91.800003,92.099998,61.927544,38970600
2002-08-29,91.269997,93.050003,90.809998,92.139999,61.954479,42965700
2002-08-30,91.680000,93.389999,91.400002,91.779999,61.712414,30366700
2002-09-03,90.730003,91.000000,88.150002,88.279999,59.359024,76586400
2002-09-04,88.610001,90.250000,88.059998,89.540001,60.206219,51099500
2002-09-05,88.489998,89.430000,87.500000,88.779999,59.695229,67250900
2002-09-06,89.750000,90.570000,89.339996,90.000000,60.515549,38622200
2002-09-09,89.099998,91.349998,88.800003,90.660004,60.959335,33998400
2002-09-10,91.139999,91.779999,90.559998,91.699997,61.658615,41416600
2002-09-11,92.470001,93.330002,91.099998,91.129997,61.275368,27711200
2002-09-12,90.750000,90.839996,88.989998,89.449997,60.145721,43601700
2002-09-13,88.690002,89.900002,88.250000,89.669998,60.293671,41131000
2002-09-16,89.309998,89.889999,88.459999,89.889999,60.441555,28167600
2002-09-17,90.889999,91.190002,87.750000,87.830002,59.056450,47609700
2002-09-18,87.010002,88.500000,86.279999,86.949997,58.464745,54719400
2002-09-19,85.989998,86.800003,84.699997,84.699997,56.951855,48510500
2002-09-20,84.919998,85.199997,84.050003,84.349998,56.970768,46325600
2002-09-23,83.650002,84.059998,82.690002,83.660004,56.504738,46893800
2002-09-24,82.440002,83.650002,81.849998,82.309998,55.592922,69507000
2002-09-25,83.370003,84.769997,82.040001,84.349998,56.970768,59294400
2002-09-26,85.019997,85.970001,84.449997,85.730003,57.902817,53638000
2002-09-27,85.000000,85.629997,82.750000,82.750000,55.890095,64648300
2002-09-30,82.000000,82.800003,80.900002,81.790001,55.241695,73096400
2002-10-01,82.430000,85.769997,81.470001,85.720001,57.896072,67198100
2002-10-02,84.690002,85.529999,82.599998,83.150002,56.160271,56749100
2002-10-03,83.139999,84.599998,81.949997,82.309998,55.592922,55547000
2002-10-04,82.800003,82.919998,79.580002,80.800003,54.573051,68483700
2002-10-07,80.059998,81.199997,78.550003,79.129997,53.445114,53188000
2002-10-08,79.809998,81.309998,78.199997,80.370003,54.282642,79531000
2002-10-09,79.089996,79.699997,77.779999,78.099998,52.749439,79956400
2002-10-10,77.940002,81.070000,77.070000,80.629997,54.458244,76749000
2002-10-11,82.099998,84.730003,81.820000,84.160004,56.842407,82308300
2002-10-14,83.199997,84.849998,83.040001,84.629997,57.159878,40631900
2002-10-15,86.989998,88.720001,86.849998,88.699997,59.908806,82320300
2002-10-16,87.410004,87.800003,85.919998,86.550003,58.456650,62977800
2002-10-17,88.870003,89.300003,87.849998,88.269997,59.618382,68534100
2002-10-18,87.650002,89.110001,86.930000,88.639999,59.868237,47448700
2002-10-21,88.120003,90.500000,87.570000,90.169998,60.901608,45859100
2002-10-22,89.050003,90.010002,88.519997,89.519997,60.462620,40966800
2002-10-23,88.769997,90.269997,87.680000,90.199997,60.921909,54905800
2002-10-24,90.750000,90.900002,88.099998,88.360001,59.679165,54987400
2002-10-25,88.209999,90.389999,87.940002,90.199997,60.921909,43672100
2002-10-28,91.150002,91.290001,88.849998,89.610001,60.523407,39416100
2002-10-29,89.080002,89.489998,87.000000,88.570000,59.820988,59508200
2002-10-30,88.680000,89.959999,88.230003,89.430000,60.401840,41688600
2002-10-31,89.660004,90.300003,88.190002,88.519997,59.787231,41620600
2002-11-01,88.349998,90.820000,88.050003,90.269997,60.969200,51878900
2002-11-04,91.800003,92.940002,90.900002,91.129997,61.550056,49080600
2002-11-05,90.839996,92.070000,90.839996,91.849998,62.036304,37270800
2002-11-06,92.480003,93.070000,90.790001,93.040001,62.840069,65013100
2002-11-07,92.019997,92.220001,90.220001,90.760002,61.300144,51572000
2002-11-08,90.529999,91.570000,89.519997,89.650002,60.550430,37905400
2002-11-11,89.510002,89.559998,87.800003,88.260002,59.611641,33505100
2002-11-12,88.660004,89.930000,88.370003,88.959999,60.084389,37724500
2002-11-13,88.320000,89.739998,87.449997,89.050003,60.145164,63891500
2002-11-14,90.070000,91.000000,89.750000,90.730003,61.279881,31896800
2002-11-15,90.000000,91.550003,89.949997,91.400002,61.732399,39152100
2002-11-18,92.150002,92.150002,90.349998,90.480003,61.111008,28934800
2002-11-19,90.019997,91.099998,89.760002,90.360001,61.029987,32806600
2002-11-20,89.980003,92.419998,89.949997,92.370003,62.387543,36688400
2002-11-21,92.599998,94.190002,92.430000,94.089996,63.549210,55128200
2002-11-22,93.480003,94.269997,93.269997,93.419998,63.096729,32513800
2002-11-25,93.430000,94.260002,92.769997,93.480003,63.137238,33846400
2002-11-26,93.070000,93.449997,91.620003,91.699997,61.935040,42284700
2002-11-27,92.519997,94.650002,92.430000,94.279999,63.677574,37764000
2002-11-29,94.800003,94.949997,93.769997,93.980003,63.474934,19385700
2002-12-02,95.470001,96.050003,93.220001,94.129997,63.576279,49911900
2002-12-03,93.250000,93.400002,92.349998,92.870003,62.725277,34407700
2002-12-04,91.769997,93.139999,91.430000,92.449997,62.441563,64040800
2002-12-05,92.730003,92.800003,91.099998,91.430000,61.752625,36724900
2002-12-06,90.120003,92.169998,89.980003,92.029999,62.157890,49824100
2002-12-09,91.070000,91.459999,89.480003,89.500000,60.449131,36789600
2002-12-10,90.019997,91.099998,89.760002,90.699997,61.259609,33319900
2002-12-11,90.419998,91.620003,90.160004,90.779999,61.313641,39201000
2002-12-12,91.199997,91.489998,90.199997,90.769997,61.306896,34465600
2002-12-13,89.910004,90.480003,89.269997,89.339996,60.341049,36862200
2002-12-16,89.820000,91.790001,89.660004,91.650002,61.901253,37098400
2002-12-17,91.370003,91.739998,90.739998,90.849998,61.360920,32353900
2002-12-18,90.320000,90.400002,89.330002,89.800003,60.651764,35612600
2002-12-19,89.349998,90.699997,88.599998,89.160004,60.219490,39264200
2002-12-20,89.199997,90.019997,89.099998,89.989998,61.078735,31176900
2002-12-23,89.589996,90.470001,89.309998,90.019997,61.099129,22599300
2002-12-24,89.589996,89.860001,89.250000,89.349998,60.644356,10937000
2002-12-26,89.699997,90.610001,88.839996,89.389999,60.671501,17485600
2002-12-27,88.959999,89.290001,87.379997,87.379997,59.307266,22205700
2002-12-30,87.790001,88.470001,87.220001,88.110001,59.802753,29968000
2002-12-31,87.989998,88.430000,87.110001,88.230003,59.884174,34036600
2003-01-02,88.849998,91.300003,88.540001,91.070000,61.811771,44516300
2003-01-03,90.910004,91.379997,90.500000,91.349998,62.001797,32222600
2003-01-06,91.239998,93.489998,91.169998,92.959999,63.094582,40984500
2003-01-07,92.900002,93.370003,92.199997,92.730003,62.938454,38640400
2003-01-08,92.199997,92.400002,91.050003,91.389999,62.028950,38702200
2003-01-09,91.820000,93.180000,91.410004,92.809998,62.992725,34804900
2003-01-10,91.949997,93.639999,91.800003,93.059998,63.162434,37768900
2003-01-13,93.540001,93.860001,92.440002,93.029999,63.142086,31649900
2003-01-14,92.690002,93.830002,92.410004,93.330002,63.345718,30733000
2003-01-15,93.540001,93.570000,91.910004,92.400002,62.714478,33511800
2003-01-16,92.500000,92.930000,91.449997,92.019997,62.456581,44812100
2003-01-17,90.989998,92.300003,90.150002,90.660004,61.533527,35618300
2003-01-21,90.870003,90.919998,88.949997,89.250000,60.576496,36826200
2003-01-22,88.769997,89.800003,88.000000,88.169998,59.843460,42286500
2003-01-23,88.750000,89.379997,87.949997,88.709999,60.209957,55919800
2003-01-24,88.589996,88.680000,86.169998,86.379997,58.628544,68633900
